canonical_smiles,molregno,standard_value,compound_key,assay_id,standard_type,standard_units,doc_id,pchembl_value,doi,scaffold
COc1ccc(CN2CCN(c3ccc(NC(=O)c4ccccc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC,391711,20200.0,4,443559,IC50,nM,36502,4.7,10.1016/j.bmc.2007.03.014,COc1ccc(CN2CCN(c3ccc(NC(=O)c4cc([*:2])c([*:1])cc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC
COc1ccc(CN2CCN(c3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC,391713,2480.0,5,443560,IC50,nM,36502,5.61,10.1016/j.bmc.2007.03.014,COc1ccc(CN2CCN(c3ccc(NC(=O)c4cc([*:2])c([*:1])cc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC
COc1ccc(CN2CCN(c3ccc(NC(=O)c4ccccc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC,391711,3580.0,4,443560,IC50,nM,36502,5.45,10.1016/j.bmc.2007.03.014,COc1ccc(CN2CCN(c3ccc(NC(=O)c4cc([*:2])c([*:1])cc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC
CCCc1[nH]cnc1CNc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,388505,16000.0,40,445935,IC50,nM,36673,4.8,10.1021/jm070436q,N#Cc1cnc2c([*:1])cc(NC[*:2])cc2c1Nc1ccc(F)c(Cl)c1
N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,388445,9000.0,11,445935,IC50,nM,36673,5.05,10.1021/jm070436q,N#Cc1cnc2c([*:1])cc(NC[*:2])cc2c1Nc1ccc(F)c(Cl)c1
N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,388482,18000.0,33,445935,IC50,nM,36673,4.75,10.1021/jm070436q,N#Cc1cnc2c([*:1])cc(NC[*:2])cc2c1Nc1ccc(F)c(Cl)c1
Cn1cnc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c1,388509,15000.0,44,445935,IC50,nM,36673,4.82,10.1021/jm070436q,N#Cc1cnc2c([*:1])cc(NC[*:2])cc2c1Nc1ccc(F)c(Cl)c1
O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2cccnc2)c(F)c1,388533,6800.0,3,445973,IC50,nM,36678,5.17,10.1021/jm070428+,O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2ccc([*:1])nc2)c(F)c1
Cc1cnc(C)n1CC(=O)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,388558,10700.0,13,445973,IC50,nM,36678,4.97,10.1021/jm070428+,O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2ccc([*:1])nc2)c(F)c1
O=C(Cn1ccnc1)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,388553,300.0,8,445973,IC50,nM,36678,6.52,10.1021/jm070428+,O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2ccc([*:1])nc2)c(F)c1
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC(F)(F)F)C(=O)[C@](C)(c1cc(F)cc(F)c1)O2,405863,1700.0,47,448320,IC50,nM,36883,5.77,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCOCCCN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21,405854,1060.0,45,448320,IC50,nM,36883,5.97,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC(F)(F)F)C(=O)C(C)(c1cc(F)cc(F)c1)O2,405851,270.0,44,448320,IC50,nM,36883,6.57,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(=O)OC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,405846,670.0,42,448320,IC50,nM,36883,6.17,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNS(C)(=O)=O)C(=O)C(C)(c1cc(F)cc(F)c1)O2,405844,2180.0,41,448320,IC50,nM,36883,5.66,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCC(=O)NC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,405840,160.0,39,448320,IC50,nM,36883,6.8,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(=O)CO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,405838,1670.0,38,448320,IC50,nM,36883,5.78,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,405834,4790.0,37,448320,IC50,nM,36883,5.32,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2,405815,30000.0,35,448320,IC50,nM,36883,4.52,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cc(F)cc(F)c1)O2,405790,860.0,26,448320,IC50,nM,36883,6.07,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,405789,1140.0,25,448320,IC50,nM,36883,5.94,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)[C@@](C)(c1ccccc1)O2,405808,530.0,34,448320,IC50,nM,36883,6.28,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cc(F)ccc1F)O2,405801,1900.0,32-rac,448320,IC50,nM,36883,5.72,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1ccc(Cl)cc1)O2,405796,590.0,30-rac,448320,IC50,nM,36883,6.23,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(c1cccc(C(F)(F)F)c1)O2,405794,120.0,29-rac,448320,IC50,nM,36883,6.92,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1ccc(F)c(F)c1)O2,405793,920.0,28-rac,448320,IC50,nM,36883,6.04,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(c1cc(F)cc(F)c1)O2,405791,460.0,27-rac,448320,IC50,nM,36883,6.34,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(CC)(CC)O2,405787,3000.0,23,448320,IC50,nM,36883,5.52,10.1016/j.bmc.2007.05.069,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CC[*:2])C(=O)C([*:1])O2
CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccccc3)C2)CC1,399370,18000.0,8c,449088,IC50,nM,36970,4.75,10.1016/j.bmcl.2007.08.028,CC(=O)N1CCC(C(=O)N2CC([*:2])[C@@H](C(=O)N(C)C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[*:1])C2)CC1
CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)C(C)(C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,399382,49000.0,29,449088,IC50,nM,36970,4.31,10.1016/j.bmcl.2007.08.028,CC(=O)N1CCC(C(=O)N2CC([*:2])[C@@H](C(=O)N(C)C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[*:1])C2)CC1
CC(=O)N1CCC(C(=O)N2C[C@H](C(=O)N(C)Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1,399380,11000.0,28,449088,IC50,nM,36970,4.96,10.1016/j.bmcl.2007.08.028,CC(=O)N1CCC(C(=O)N2CC([*:2])[C@@H](C(=O)N(C)C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[*:1])C2)CC1
CC(C)C[C@H](N)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398473,120.0,4,449485,IC50,nM,37011,6.92,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NC(=O)CCCN)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398517,15000.0,30,449485,IC50,nM,37011,4.82,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
Cc1ccc(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N3CCCC3=O)CC2)c([C@H](CC(C)C)NC(=O)CCN(C)C)c1,398516,6000.0,29b,449485,IC50,nM,37011,5.22,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NC(=O)CCN(C)C)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398515,6900.0,29a,449485,IC50,nM,37011,5.16,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CNCCC(=O)N[C@@H](CC(C)C)c1cc(C)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398514,3400.0,28b,449485,IC50,nM,37011,5.47,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CNCCC(=O)N[C@@H](CC(C)C)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398513,1300.0,28a,449485,IC50,nM,37011,5.89,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NC(=O)CCN)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398512,5400.0,27d,449485,IC50,nM,37011,5.27,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NC(=O)CCN)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398511,6400.0,27c,449485,IC50,nM,37011,5.19,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NC(=O)CCN)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398510,6700.0,27b,449485,IC50,nM,37011,5.17,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NC(=O)CCN)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398509,2900.0,27a,449485,IC50,nM,37011,5.54,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NC(=O)C(C)(C)N)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398508,28000.0,26,449485,IC50,nM,37011,4.55,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NC(=O)[C@H](C)N)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398507,8600.0,25,449485,IC50,nM,37011,5.07,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
Cc1ccc(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N3CCCC3=O)CC2)c([C@H](CC(C)C)NC(=O)[C@@H](C)N)c1,398506,2900.0,24b,449485,IC50,nM,37011,5.54,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NC(=O)[C@@H](C)N)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398505,5300.0,24a,449485,IC50,nM,37011,5.28,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NC(=O)CN(C)C)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398504,15000.0,23,449485,IC50,nM,37011,4.82,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CNCC(=O)N[C@@H](CC(C)C)c1cc(C)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398503,3600.0,22c,449485,IC50,nM,37011,5.44,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CNCC(=O)N[C@@H](CC(C)C)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398502,6500.0,22b,449485,IC50,nM,37011,5.19,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CNCC(=O)N[C@@H](CC(C)C)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398501,2300.0,22a,449485,IC50,nM,37011,5.64,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NC(=O)CN)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398500,3600.0,21,449485,IC50,nM,37011,5.44,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NCCCC(=O)O)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398498,21000.0,20a,449485,IC50,nM,37011,4.68,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NCC(N)=O)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398494,720.0,18,449485,IC50,nM,37011,6.14,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NCCCN)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398492,16000.0,17b,449485,IC50,nM,37011,4.8,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NCCCN)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398491,3400.0,17a,449485,IC50,nM,37011,5.47,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NCCN(C)C)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398489,32000.0,15,449485,IC50,nM,37011,4.5,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CNCCN[C@@H](CC(C)C)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398488,11000.0,14b,449485,IC50,nM,37011,4.96,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CNCCN[C@@H](CC(C)C)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398487,4800.0,14a,449485,IC50,nM,37011,5.32,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@@H](c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)N(C)CCN,398486,650.0,13,449485,IC50,nM,37011,6.19,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NCCN)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398485,6300.0,12c,449485,IC50,nM,37011,5.2,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NCCN)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398484,8900.0,12b,449485,IC50,nM,37011,5.05,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NCCN)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398483,4900.0,12a,449485,IC50,nM,37011,5.31,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NCCO)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398482,35000.0,11b,449485,IC50,nM,37011,4.46,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](NCCO)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398481,480.0,11a,449485,IC50,nM,37011,6.32,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CCN(CC)[C@@H](CC(C)C)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398480,2700.0,10,449485,IC50,nM,37011,5.57,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CCN[C@@H](CC(C)C)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398479,640.0,9,449485,IC50,nM,37011,6.19,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](N)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398478,49000.0,8,449485,IC50,nM,37011,4.31,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
Cc1ccc(N2CCN(C(=O)[C@@H](Cc3ccc(Cl)cc3Cl)N3CCCC3=O)CC2)c([C@@H](N)CC(C)C)c1,398477,1900.0,7,449485,IC50,nM,37011,5.72,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](N)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398476,220.0,6,449485,IC50,nM,37011,6.66,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
CC(C)C[C@H](N)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,398475,170.0,5,449485,IC50,nM,37011,6.77,10.1016/j.bmcl.2007.07.097,CC(C)CC(c1cc([*:2])cc([*:1])c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1)[*:3]
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](N)C(C)C)c1,404839,8300.0,8c,450508,IC50,nM,37120,5.08,10.1021/jm070806a,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3[*:2])CC2)c(C(C(C)C)[*:1])c1
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN)C(C)C)c1,404851,10000.0,10f,450508,IC50,nM,37120,5.0,10.1021/jm070806a,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3[*:2])CC2)c(C(C(C)C)[*:1])c1
CNCCC(=O)N[C@H](c1cc(C)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1)C(C)C,404848,6000.0,10e,450508,IC50,nM,37120,5.22,10.1021/jm070806a,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3[*:2])CC2)c(C(C(C)C)[*:1])c1
Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1,404847,9200.0,10d,450508,IC50,nM,37120,5.04,10.1021/jm070806a,Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3[*:2])CC2)c(C(C(C)C)[*:1])c1
